"Geneid","GeneName","NewName","9_SC1","10_Ssh1","11_SC2","12_Ssh2"
"ENSG00000133773","CCDC59","ENSG00000133773_CCDC59",35.7003463471251,24.8886184147275,35.9791921283194,31.2809357668204
"ENSG00000133789","SWAP70","ENSG00000133789_SWAP70",54.8767372062737,59.2108260672952,44.4782138909145,56.6508533266693
"ENSG00000133794","ARNTL","ENSG00000133794_ARNTL",22.6532318186577,23.3832584299657,20.1710116498924,35.5955475967267
"ENSG00000133805","AMPD3","ENSG00000133805_AMPD3",10.9323349757763,14.8528851829825,12.6352123537248,11.7788902956441
"ENSG00000133812","SBF2","ENSG00000133812_SBF2",50.3245846098029,42.7020449010748,42.0418276523039,40.7299356743152
"ENSG00000133816","MICAL2","ENSG00000133816_MICAL2",90.3978649472386,118.020222805321,181.992386009704,174.698632992905
"ENSG00000133818","RRAS2","ENSG00000133818_RRAS2",52.0809269501735,60.515471387422,55.1869813117843,50.3946661733052
"ENSG00000133835","HSD17B4","ENSG00000133835_HSD17B4",107.71038230232,116.916292149829,102.724843037233,107.908441865956
"ENSG00000133858","ZFC3H1","ENSG00000133858_ZFC3H1",62.2963875013087,62.4724393676123,60.4563748045933,93.627076708966
"ENSG00000133863","TEX15","ENSG00000133863_TEX15",2.32984188008347,1.15410932165067,1.75646449760299,1.42382190386907
"ENSG00000133872","SARAF","ENSG00000133872_SARAF",160.759089725759,168.39960362868,177.459574402986,229.882518297406
"ENSG00000133874","RNF122","ENSG00000133874_RNF122",1.86387350406677,3.26161330031711,2.66302681894647,4.87551136779408
"ENSG00000133884","DPF2","ENSG00000133884_DPF2",74.6266276051351,86.2571271268478,83.1204328381803,103.938998982442
"ENSG00000133895","MEN1","ENSG00000133895_MEN1",81.4369346392252,78.027825876817,70.6552009197075,64.4603007387996
"ENSG00000133935","ERG28","ENSG00000133935_ERG28",91.9033012389848,119.525582790082,111.223864799828,103.766414509246
"ENSG00000133943","DGLUCY","ENSG00000133943_DGLUCY",10.9323349757763,23.5337944284419,7.19583842566387,8.28405471342003
"ENSG00000133961","NUMB","ENSG00000133961_NUMB",81.7595281303137,86.1065911283717,87.4266038645619,92.7641543429847
"ENSG00000133983","COX16","ENSG00000133983_COX16",2.65243537117195,1.15410932165067,2.03976522302283,2.11415979665407
"ENSG00000133985","TTC9","ENSG00000133985_TTC9",0.43012465478464,2.00714664634899,0.963222466427448,2.32989038814938
"ENSG00000133997","MED6","ENSG00000133997_MED6",22.7966067035859,21.0248611205057,23.5139602098465,25.9308170977367
"ENSG00000134001","EIF2S1","ENSG00000134001_EIF2S1",159.827152973726,118.923438796178,158.308445364605,162.445135395971
"ENSG00000134013","LOXL2","ENSG00000134013_LOXL2",32.4385677150083,65.5835166694533,22.2674370179992,33.1793649719792
"ENSG00000134014","ELP3","ENSG00000134014_ELP3",46.9552748139899,36.6304262958691,42.0418276523039,42.4989265245767
"ENSG00000134030","CTIF","ENSG00000134030_CTIF",38.7470626518497,56.149927431613,43.7416320048229,47.0724150642774
"ENSG00000134046","MBD2","ENSG00000134046_MBD2",139.432075592688,125.245950732177,121.309370624774,106.484619962087
"ENSG00000134049","IER3IP1","ENSG00000134049_IER3IP1",30.9689751444941,24.3868317531402,23.5139602098465,24.9384563768582
"ENSG00000134056","MRPS36","ENSG00000134056_MRPS36",23.9436057830116,23.1323650991721,25.8370261582892,23.8598034193816
"ENSG00000134057","CCNB1","ENSG00000134057_CCNB1",520.235769962022,105.575913597957,225.960658594862,130.214985026571
"ENSG00000134058","CDK7","ENSG00000134058_CDK7",59.2855149178163,51.4331328126929,58.0199885659827,70.1987344725749
"ENSG00000134070","IRAK2","ENSG00000134070_IRAK2",1.21868652188981,5.469474611301,3.00298768945028,9.49214602579378
"ENSG00000134072","CAMK1","ENSG00000134072_CAMK1",10.1796168299032,10.386983894856,13.3717942398163,14.453949630186
"ENSG00000134077","THUMPD3","ENSG00000134077_THUMPD3",64.518698217696,49.4761648325026,56.0935436331278,50.0063511086136
"ENSG00000134086","VHL","ENSG00000134086_VHL",46.9194310927579,49.1750928355503,36.9424145947468,55.2701775410993
"ENSG00000134107","BHLHE40","ENSG00000134107_BHLHE40",141.976979800163,396.511819986243,318.883296532569,471.759657481951
"ENSG00000134108","ARL8B","ENSG00000134108_ARL8B",106.061571125646,106.62966558729,83.3470734185162,97.7259579473769
